x,y
0.2703659398846818,1.2474200207999915
0.2703659398846818,1.2474200207999915
0.2703659398846818,1.2474200207999915
0.2703659398846818,1.2474200207999915
0.2703659398846818,1.2474200207999915
0.2703659398846818,1.2474200207999915
0.2703659398846818,1.2474200207999915
0.2703659398846818,1.2474200207999915
0.2703659398846818,1.2474200207999915
0.2703659398846818,1.2474200207999915
0.2703659398846818,1.2474200207999915
0.2703659398846818,1.2474200207999915
0.2703659398846818,1.2474200207999915
0.2703659398846818,1.2474200207999915
0.2703659398846818,1.2474200207999915
0.2703659398846818,1.2474200207999915
0.2703659398846818,1.2474200207999915
0.2703659398846818,1.2474200207999915
0.2703659398846818,1.2474200207999915
0.2703659398846818,1.2474200207999915
0.2703659398846818,1.2474200207999915
0.2703659398846818,1.2474200207999915
0.2703659398846818,1.2474200207999915
0.2703659398846818,1.2474200207999915
0.2703659398846818,1.2474200207999915
0.2703659398846818,1.2474200207999915
0.2703659398846818,1.2474200207999915
0.2703659398846818,1.2474200207999915
0.2703659398846818,1.2474200207999915
0.2703659398846818,1.2474200207999915
0.2703659398846818,1.2474200207999915
0.2703659398846818,1.2474200207999915
0.2703659398846818,1.2474200207999915
0.2703659398846818,1.2474200207999915
0.34763554084381165,1.736475723489261
0.34763554084381165,1.736475723489261
0.34763554084381165,1.736475723489261
0.34763554084381165,1.736475723489261
0.34763554084381165,1.736475723489261
0.34763554084381165,1.736475723489261
0.34763554084381165,1.736475723489261
0.34763554084381165,1.736475723489261
0.30892755748032324,1.7465566292521522
0.30892755748032324,1.7465566292521522
0.30892755748032324,1.7465566292521522
0.30892755748032324,1.7465566292521522
0.30892755748032324,1.7465566292521522
0.30892755748032324,1.7465566292521522
0.30892755748032324,1.7465566292521522
0.30892755748032324,1.7465566292521522
0.30892755748032324,1.7465566292521522
0.30892755748032324,1.7465566292521522
0.30892755748032324,1.7465566292521522
0.30892755748032324,1.7465566292521522
0.30892755748032324,1.7465566292521522
0.30892755748032324,1.7465566292521522
0.30892755748032324,1.7465566292521522
0.30892755748032324,1.7465566292521522
0.30892755748032324,1.7465566292521522
0.30892755748032324,1.7465566292521522
0.30892755748032324,1.7465566292521522
0.30892755748032324,1.7465566292521522
0.30892755748032324,1.7465566292521522
0.30892755748032324,1.7465566292521522
0.30892755748032324,1.7465566292521522
0.30892755748032324,1.7465566292521522
